"BIN Master Name","BIN Master Id","Area","Floor","BIN Type","Max Quantity","Stock","Type","Dynamic_Flag","Hazardous_Flag","Division","Material Name","Remarks"
"1006-0375","1-TM-BIN_MASTER-232","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0377","1-TM-BIN_MASTER-233","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0391","1-TM-BIN_MASTER-234","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0397","1-TM-BIN_MASTER-235","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0400","1-TM-BIN_MASTER-236","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0401","1-TM-BIN_MASTER-237","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0403","1-TM-BIN_MASTER-238","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0405","1-TM-BIN_MASTER-239","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0407","1-TM-BIN_MASTER-240","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0411","1-TM-BIN_MASTER-241","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0413","1-TM-BIN_MASTER-242","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0414","1-TM-BIN_MASTER-243","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0415","1-TM-BIN_MASTER-244","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0421","1-TM-BIN_MASTER-245","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0423","1-TM-BIN_MASTER-246","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0425","1-TM-BIN_MASTER-247","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0427","1-TM-BIN_MASTER-248","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0431","1-TM-BIN_MASTER-249","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0433","1-TM-BIN_MASTER-250","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0435","1-TM-BIN_MASTER-251","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0437","1-TM-BIN_MASTER-252","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0443","1-TM-BIN_MASTER-253","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0445","1-TM-BIN_MASTER-254","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0511","1-TM-BIN_MASTER-255","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"10060511(BOX)","1-TM-BIN_MASTER-256","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0520","1-TM-BIN_MASTER-257","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0521","1-TM-BIN_MASTER-258","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0531","1-TM-BIN_MASTER-259","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0541","1-TM-BIN_MASTER-260","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0551","1-TM-BIN_MASTER-261","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0561","1-TM-BIN_MASTER-262","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0571","1-TM-BIN_MASTER-263","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0581","1-TM-BIN_MASTER-264","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0591","1-TM-BIN_MASTER-265","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-0593","1-TM-BIN_MASTER-266","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-6123","1-TM-BIN_MASTER-267","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"1006-6131","1-TM-BIN_MASTER-268","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0100","1-TM-BIN_MASTER-269","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0111","1-TM-BIN_MASTER-270","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0171","1-TM-BIN_MASTER-271","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0200","1-TM-BIN_MASTER-272","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0201","1-TM-BIN_MASTER-273","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0205","1-TM-BIN_MASTER-274","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0211","1-TM-BIN_MASTER-275","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0215","1-TM-BIN_MASTER-276","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0221","1-TM-BIN_MASTER-277","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0225","1-TM-BIN_MASTER-278","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0231","1-TM-BIN_MASTER-279","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0235","1-TM-BIN_MASTER-280","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0241","1-TM-BIN_MASTER-281","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0245","1-TM-BIN_MASTER-282","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0251","1-TM-BIN_MASTER-283","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0255","1-TM-BIN_MASTER-284","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0261","1-TM-BIN_MASTER-285","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0265","1-TM-BIN_MASTER-286","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0300","1-TM-BIN_MASTER-287","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0311","1-TM-BIN_MASTER-288","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0315","1-TM-BIN_MASTER-289","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0321","1-TM-BIN_MASTER-290","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0325","1-TM-BIN_MASTER-291","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0331","1-TM-BIN_MASTER-292","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0351","1-TM-BIN_MASTER-293","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0361","1-TM-BIN_MASTER-294","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0371","1-TM-BIN_MASTER-295","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0375","1-TM-BIN_MASTER-296","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0381","1-TM-BIN_MASTER-297","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0385","1-TM-BIN_MASTER-298","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0391","1-TM-BIN_MASTER-299","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0395","1-TM-BIN_MASTER-300","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0405","1-TM-BIN_MASTER-301","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0411","1-TM-BIN_MASTER-302","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0415","1-TM-BIN_MASTER-303","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0425","1-TM-BIN_MASTER-304","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0445","1-TM-BIN_MASTER-305","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0465","1-TM-BIN_MASTER-306","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0471","1-TM-BIN_MASTER-307","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0475","1-TM-BIN_MASTER-308","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0485","1-TM-BIN_MASTER-309","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0491","1-TM-BIN_MASTER-310","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2002-0495","1-TM-BIN_MASTER-311","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0100","1-TM-BIN_MASTER-312","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0111","1-TM-BIN_MASTER-313","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0113","1-TM-BIN_MASTER-314","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0115","1-TM-BIN_MASTER-315","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0117","1-TM-BIN_MASTER-316","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0131","1-TM-BIN_MASTER-317","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0133","1-TM-BIN_MASTER-318","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0135","1-TM-BIN_MASTER-319","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0137","1-TM-BIN_MASTER-320","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0151","1-TM-BIN_MASTER-321","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0153","1-TM-BIN_MASTER-322","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0155","1-TM-BIN_MASTER-323","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0157","1-TM-BIN_MASTER-324","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0171","1-TM-BIN_MASTER-325","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0173","1-TM-BIN_MASTER-326","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0175","1-TM-BIN_MASTER-327","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0177","1-TM-BIN_MASTER-328","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0191","1-TM-BIN_MASTER-329","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0193","1-TM-BIN_MASTER-330","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0195","1-TM-BIN_MASTER-331","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0197","1-TM-BIN_MASTER-332","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0201","1-TM-BIN_MASTER-333","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0231","1-TM-BIN_MASTER-334","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0291","1-TM-BIN_MASTER-335","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0400","1-TM-BIN_MASTER-336","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0411","1-TM-BIN_MASTER-337","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0431","1-TM-BIN_MASTER-338","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2003-0471","1-TM-BIN_MASTER-339","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0100","1-TM-BIN_MASTER-340","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0101","1-TM-BIN_MASTER-341","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0111","1-TM-BIN_MASTER-342","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0121","1-TM-BIN_MASTER-343","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0131","1-TM-BIN_MASTER-344","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0141","1-TM-BIN_MASTER-345","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0151","1-TM-BIN_MASTER-346","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0161","1-TM-BIN_MASTER-347","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0171","1-TM-BIN_MASTER-348","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0181","1-TM-BIN_MASTER-349","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0191","1-TM-BIN_MASTER-350","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0200","1-TM-BIN_MASTER-351","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0201","1-TM-BIN_MASTER-352","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0211","1-TM-BIN_MASTER-353","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0221","1-TM-BIN_MASTER-354","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0231","1-TM-BIN_MASTER-355","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0241","1-TM-BIN_MASTER-356","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0251","1-TM-BIN_MASTER-357","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0261","1-TM-BIN_MASTER-358","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0271","1-TM-BIN_MASTER-359","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0281","1-TM-BIN_MASTER-360","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0291","1-TM-BIN_MASTER-361","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0300","1-TM-BIN_MASTER-362","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0301","1-TM-BIN_MASTER-363","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0321","1-TM-BIN_MASTER-364","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0331","1-TM-BIN_MASTER-365","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0351","1-TM-BIN_MASTER-366","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0361","1-TM-BIN_MASTER-367","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0371","1-TM-BIN_MASTER-368","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0381","1-TM-BIN_MASTER-369","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0411","1-TM-BIN_MASTER-370","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0471","1-TM-BIN_MASTER-371","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0475","1-TM-BIN_MASTER-372","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-0491","1-TM-BIN_MASTER-373","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2004-4411","1-TM-BIN_MASTER-374","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0100","1-TM-BIN_MASTER-375","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0111","1-TM-BIN_MASTER-376","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0113","1-TM-BIN_MASTER-377","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0115","1-TM-BIN_MASTER-378","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0117","1-TM-BIN_MASTER-379","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0131","1-TM-BIN_MASTER-380","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0133","1-TM-BIN_MASTER-381","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0135","1-TM-BIN_MASTER-382","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0137","1-TM-BIN_MASTER-383","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0151","1-TM-BIN_MASTER-384","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0153","1-TM-BIN_MASTER-385","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0155","1-TM-BIN_MASTER-386","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0157","1-TM-BIN_MASTER-387","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0171","1-TM-BIN_MASTER-388","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0173","1-TM-BIN_MASTER-389","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0175","1-TM-BIN_MASTER-390","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0177","1-TM-BIN_MASTER-391","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0191","1-TM-BIN_MASTER-392","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0193","1-TM-BIN_MASTER-393","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0195","1-TM-BIN_MASTER-394","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0197","1-TM-BIN_MASTER-395","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0200","1-TM-BIN_MASTER-396","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0211","1-TM-BIN_MASTER-397","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0213","1-TM-BIN_MASTER-398","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0215","1-TM-BIN_MASTER-399","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0217","1-TM-BIN_MASTER-400","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0231","1-TM-BIN_MASTER-401","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0233","1-TM-BIN_MASTER-402","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0235","1-TM-BIN_MASTER-403","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0237","1-TM-BIN_MASTER-404","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0251","1-TM-BIN_MASTER-405","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0253","1-TM-BIN_MASTER-406","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0255","1-TM-BIN_MASTER-407","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0257","1-TM-BIN_MASTER-408","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0271","1-TM-BIN_MASTER-409","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0273","1-TM-BIN_MASTER-410","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0275","1-TM-BIN_MASTER-411","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0277","1-TM-BIN_MASTER-412","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0291","1-TM-BIN_MASTER-413","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0293","1-TM-BIN_MASTER-414","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0295","1-TM-BIN_MASTER-415","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0297","1-TM-BIN_MASTER-416","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0300","1-TM-BIN_MASTER-417","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0351","1-TM-BIN_MASTER-418","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0391","1-TM-BIN_MASTER-419","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0411","1-TM-BIN_MASTER-420","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0415","1-TM-BIN_MASTER-421","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0431","1-TM-BIN_MASTER-422","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0435","1-TM-BIN_MASTER-423","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0451","1-TM-BIN_MASTER-424","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0455","1-TM-BIN_MASTER-425","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0471","1-TM-BIN_MASTER-426","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0491","1-TM-BIN_MASTER-427","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2005-0495","1-TM-BIN_MASTER-428","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0123","1-TM-BIN_MASTER-429","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0400","1-TM-BIN_MASTER-430","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0401","1-TM-BIN_MASTER-431","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0405","1-TM-BIN_MASTER-432","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0411","1-TM-BIN_MASTER-433","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0415","1-TM-BIN_MASTER-434","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0425","1-TM-BIN_MASTER-435","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0431","1-TM-BIN_MASTER-436","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0451","1-TM-BIN_MASTER-437","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0461","1-TM-BIN_MASTER-438","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0465","1-TM-BIN_MASTER-439","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0475","1-TM-BIN_MASTER-440","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0481","1-TM-BIN_MASTER-441","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0485","1-TM-BIN_MASTER-442","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0491","1-TM-BIN_MASTER-443","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0495","1-TM-BIN_MASTER-444","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0531","1-TM-BIN_MASTER-445","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"2006-0545","1-TM-BIN_MASTER-446","Spare Parts","First","Medium","999999","99999","Generic","","","1-J30J21"
"9999-9999","1-TM-BIN_MASTER-447","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Accessories","1-TM-BIN_MASTER-448","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"BOX","1-TM-BIN_MASTER-449","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"BOX00001","1-TM-BIN_MASTER-450","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"BOX01","1-TM-BIN_MASTER-451","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Consumables","1-TM-BIN_MASTER-452","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"EQTools","1-TM-BIN_MASTER-453","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"FLOOR","1-TM-BIN_MASTER-454","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Floor Lower","1-TM-BIN_MASTER-455","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"FLOOR LWR","1-TM-BIN_MASTER-456","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"FLOOR LWR 1","1-TM-BIN_MASTER-457","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"FLOOR LWR 2","1-TM-BIN_MASTER-458","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"FLOOR TABLE","1-TM-BIN_MASTER-459","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Gas","1-TM-BIN_MASTER-460","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK 7","1-TM-BIN_MASTER-461","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK-0233","1-TM-BIN_MASTER-462","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK-0337","1-TM-BIN_MASTER-463","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK04","1-TM-BIN_MASTER-464","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK7","1-TM-BIN_MASTER-465","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RACK8","1-TM-BIN_MASTER-466","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"RUNGTA","1-TM-BIN_MASTER-467","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Show Room Display 002","1-TM-BIN_MASTER-468","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Showroom","1-TM-BIN_MASTER-469","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"TABLE","1-TM-BIN_MASTER-470","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"TABLE 1","1-TM-BIN_MASTER-471","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Tools Room","1-TM-BIN_MASTER-472","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Tyres","1-TM-BIN_MASTER-473","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"UPPER","1-TM-BIN_MASTER-474","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Upper Box","1-TM-BIN_MASTER-475","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
"Upper Floor","1-TM-BIN_MASTER-476","Spare Parts","Ground","Medium","999999","99999","Generic","","","1-J30J21"
